belnr,line_count,bukrs,gjahr,usnam,blart,budat,dmbtr_sum,dmbtr_max,vendor_group,ae_error_max,risk_score_max,risk_level,reason,action
5000017485,2,USA1,2018,19,12,2018-05-27,1421508.08,710754.04,벤더 거래,0.5217142,25,저위험,"현지통화와 문서통화 금액 차이 발생 (차이: 45,367)",환율 적용 기준 및 환차손익 처리 적정성 확인 필요
100000025,4,C002,2022,17,0,2022-03-28,27762.0,7271.0,벤더 없는 거래 유형,0.4727393,25,저위험,동일 문서유형 내 금액이 평균 대비 유의미한 이상 (z=3.4),유사 거래 대비 금액 적정성 검토 필요
5100000007,2,EU01,2022,8,8,2022-02-06,2000.0,1000.0,벤더 없는 거래 유형,0.4256569,25,저위험,"금액이 1,000 단위 정수 (비정상 반올림 의심) | 해당 사용자의 평소 전기 패턴에서 3.5σ 이탈",실제 청구서/계약서 금액과 대조 필요 / 해당 사용자의 접근 권한 및 해당 시간대 업무 필요성 확인 필요
5105600135,6,C001,2022,2,8,2022-03-18,9600.0,2400.0,벤더 없는 거래 유형,0.68995863,24,저위험,다중 피처 복합 패턴 — 원본 전표 검토 권고,"전표 전체 라인 및 관련 문서(PO, 청구서) 종합 검토 필요"
4900000101,4,EU01,2022,4,11,2022-04-03,11568480050.810001,6361877120.63,벤더 없는 거래 유형,0.5425675,24,저위험,해당 사용자의 평소 전기 패턴에서 3.3σ 이탈,해당 사용자의 접근 권한 및 해당 시간대 업무 필요성 확인 필요
5100000006,2,EU01,2022,8,8,2022-02-06,400.0,200.0,벤더 없는 거래 유형,0.54213154,24,저위험,해당 사용자의 평소 전기 패턴에서 4.1σ 이탈,해당 사용자의 접근 권한 및 해당 시간대 업무 필요성 확인 필요
5100000005,2,EU01,2022,8,8,2022-02-06,400.0,200.0,벤더 없는 거래 유형,0.5346578,24,저위험,해당 사용자의 평소 전기 패턴에서 4.1σ 이탈,해당 사용자의 접근 권한 및 해당 시간대 업무 필요성 확인 필요
100000020,2,C003,2022,17,0,2022-03-28,15564.0,7782.0,벤더 없는 거래 유형,0.46582815,24,저위험,동일 문서유형 내 금액이 평균 대비 유의미한 이상 (z=3.7),유사 거래 대비 금액 적정성 검토 필요
100000067,2,C003,2022,17,0,2022-03-28,15144.0,7572.0,벤더 없는 거래 유형,0.44637588,24,저위험,동일 문서유형 내 금액이 평균 대비 유의미한 이상 (z=3.6),유사 거래 대비 금액 적정성 검토 필요
100000023,6,C004,2022,17,0,2022-03-28,28641.4,7770.7,벤더 없는 거래 유형,0.44135275,24,저위험,동일 문서유형 내 금액이 평균 대비 유의미한 이상 (z=3.7),유사 거래 대비 금액 적정성 검토 필요
5105600158,2,C003,2022,2,8,2022-04-25,800.0,600.0,벤더 없는 거래 유형,0.6647791,23,저위험,다중 피처 복합 패턴 — 원본 전표 검토 권고,"전표 전체 라인 및 관련 문서(PO, 청구서) 종합 검토 필요"
5105600133,6,C001,2022,17,8,2022-03-18,1440.0,360.0,벤더 없는 거래 유형,0.66291827,23,저위험,다중 피처 복합 패턴 — 원본 전표 검토 권고,"전표 전체 라인 및 관련 문서(PO, 청구서) 종합 검토 필요"
90000067,9,C001,2022,3,9,2022-02-03,51125.0,7876.0,벤더 없는 거래 유형,0.6605521,23,저위험,다중 피처 복합 패턴 — 원본 전표 검토 권고,"전표 전체 라인 및 관련 문서(PO, 청구서) 종합 검토 필요"
1400000037,4,C001,2022,1,3,2022-03-22,165065.48,41266.37,벤더 없는 거래 유형,0.65448576,23,저위험,다중 피처 복합 패턴 — 원본 전표 검토 권고,"전표 전체 라인 및 관련 문서(PO, 청구서) 종합 검토 필요"
90001201,5,C003,2022,2,9,2022-04-24,1946.3,909.45,벤더 없는 거래 유형,0.64185065,23,저위험,다중 피처 복합 패턴 — 원본 전표 검토 권고,"전표 전체 라인 및 관련 문서(PO, 청구서) 종합 검토 필요"
90000587,2,C003,2022,7,9,2022-03-28,6000.0,3000.0,벤더 없는 거래 유형,0.509677,23,저위험,"금액이 1,000 단위 정수 (비정상 반올림 의심)",실제 청구서/계약서 금액과 대조 필요
100000041,2,C003,2022,17,0,2022-03-28,14412.0,7206.0,벤더 없는 거래 유형,0.4143232,23,저위험,동일 문서유형 내 금액이 평균 대비 유의미한 이상 (z=3.4),유사 거래 대비 금액 적정성 검토 필요
100000034,2,C003,2022,17,0,2022-03-28,14376.0,7188.0,벤더 없는 거래 유형,0.4128019,23,저위험,동일 문서유형 내 금액이 평균 대비 유의미한 이상 (z=3.4),유사 거래 대비 금액 적정성 검토 필요
4900000438,2,C001,2022,21,13,2022-03-17,5000.0,2500.0,벤더 없는 거래 유형,0.3597047,23,저위험,문서일자가 전기일보다 31일 앞선 역전 발생,회계 기간 소급 전기 여부 확인 필요 (backdating 의심)
5105600132,2,C001,2022,17,8,2022-03-14,300.0,150.0,벤더 없는 거래 유형,0.6256399,22,저위험,다중 피처 복합 패턴 — 원본 전표 검토 권고,"전표 전체 라인 및 관련 문서(PO, 청구서) 종합 검토 필요"
90000132,11,C003,2022,17,9,2022-03-22,3799.7700000000004,723.33,벤더 없는 거래 유형,0.62311536,22,저위험,다중 피처 복합 패턴 — 원본 전표 검토 권고,"전표 전체 라인 및 관련 문서(PO, 청구서) 종합 검토 필요"
90000010,7,C002,2022,3,9,2022-02-03,34560.0,6912.0,벤더 없는 거래 유형,0.620426,22,저위험,다중 피처 복합 패턴 — 원본 전표 검토 권고,"전표 전체 라인 및 관련 문서(PO, 청구서) 종합 검토 필요"
90000011,7,C002,2022,3,9,2022-02-03,34560.0,6912.0,벤더 없는 거래 유형,0.620426,22,저위험,다중 피처 복합 패턴 — 원본 전표 검토 권고,"전표 전체 라인 및 관련 문서(PO, 청구서) 종합 검토 필요"
1400000033,4,C001,2022,1,3,2022-03-16,79685.76,19921.44,벤더 없는 거래 유형,0.6152174,22,저위험,다중 피처 복합 패턴 — 원본 전표 검토 권고,"전표 전체 라인 및 관련 문서(PO, 청구서) 종합 검토 필요"
90000134,11,C003,2022,17,9,2022-03-22,5932.0,1128.0,벤더 없는 거래 유형,0.6141934,22,저위험,다중 피처 복합 패턴 — 원본 전표 검토 권고,"전표 전체 라인 및 관련 문서(PO, 청구서) 종합 검토 필요"
1400000032,4,C001,2022,1,3,2022-03-16,76560.0,19140.0,벤더 없는 거래 유형,0.60958004,22,저위험,다중 피처 복합 패턴 — 원본 전표 검토 권고,"전표 전체 라인 및 관련 문서(PO, 청구서) 종합 검토 필요"
5000000766,2,USA1,2022,13,12,2022-02-06,20.0,10.0,벤더 거래,0.49090147,22,저위험,해당 사용자의 평소 전기 패턴에서 3.7σ 이탈,해당 사용자의 접근 권한 및 해당 시간대 업무 필요성 확인 필요
4900000058,6,C001,2022,3,13,2022-01-24,24000.0,5000.0,벤더 없는 거래 유형,0.4878459,22,저위험,"금액이 1,000 단위 정수 (비정상 반올림 의심)",실제 청구서/계약서 금액과 대조 필요
90000723,2,C001,2022,17,9,2022-03-23,18000.0,9000.0,벤더 없는 거래 유형,0.4684047,22,저위험,"금액이 1,000 단위 정수 (비정상 반올림 의심)",실제 청구서/계약서 금액과 대조 필요
5105600134,4,C001,2022,2,8,2022-03-18,1100.0,400.0,벤더 없는 거래 유형,0.5978136,21,저위험,다중 피처 복합 패턴 — 원본 전표 검토 권고,"전표 전체 라인 및 관련 문서(PO, 청구서) 종합 검토 필요"
4900000135,3,USA1,2022,19,11,2022-03-31,34382895023.93,13543024472.93,벤더 없는 거래 유형,0.59495497,21,저위험,다중 피처 복합 패턴 — 원본 전표 검토 권고,"전표 전체 라인 및 관련 문서(PO, 청구서) 종합 검토 필요"
90000518,8,C005,2022,2,9,2022-03-27,63.75,12.63,벤더 없는 거래 유형,0.58468086,21,저위험,다중 피처 복합 패턴 — 원본 전표 검토 권고,"전표 전체 라인 및 관련 문서(PO, 청구서) 종합 검토 필요"
90000524,8,C005,2022,2,9,2022-03-27,90.3,17.89,벤더 없는 거래 유형,0.58322734,21,저위험,다중 피처 복합 패턴 — 원본 전표 검토 권고,"전표 전체 라인 및 관련 문서(PO, 청구서) 종합 검토 필요"
90000516,8,C005,2022,2,9,2022-03-27,91.72,18.17,벤더 없는 거래 유형,0.583127,21,저위험,다중 피처 복합 패턴 — 원본 전표 검토 권고,"전표 전체 라인 및 관련 문서(PO, 청구서) 종합 검토 필요"
90000911,4,C003,2022,7,9,2022-03-29,30000.0,9000.0,벤더 없는 거래 유형,0.46553,21,저위험,"금액이 1,000 단위 정수 (비정상 반올림 의심)",실제 청구서/계약서 금액과 대조 필요
4900000047,2,USA1,2022,11,11,2022-02-28,2000.0,1000.0,벤더 없는 거래 유형,0.44741726,21,저위험,"금액이 1,000 단위 정수 (비정상 반올림 의심)",실제 청구서/계약서 금액과 대조 필요
5000000010,1,USA1,2022,8,12,2022-02-02,320.0,320.0,벤더 거래,0.4462676,21,저위험,해당 사용자의 평소 전기 패턴에서 3.5σ 이탈,해당 사용자의 접근 권한 및 해당 시간대 업무 필요성 확인 필요
90001029,4,C003,2022,7,9,2022-03-29,20000.0,6000.0,벤더 없는 거래 유형,0.44246358,21,저위험,"금액이 1,000 단위 정수 (비정상 반올림 의심)",실제 청구서/계약서 금액과 대조 필요
5000018017,2,USA1,2018,19,12,2018-07-29,3489436.64,1744718.32,벤더 거래,0.40393597,21,저위험,"현지통화와 문서통화 금액 차이 발생 (차이: 111,365)",환율 적용 기준 및 환차손익 처리 적정성 확인 필요
5000018015,1,USA1,2018,19,12,2018-06-04,2030676.15,2030676.15,벤더 거래,0.40199742,21,저위험,"현지통화와 문서통화 금액 차이 발생 (차이: 129,618)",환율 적용 기준 및 환차손익 처리 적정성 확인 필요
5000017976,1,USA1,2018,19,12,2018-07-21,1201290.73,1201290.73,벤더 거래,0.40185636,21,저위험,"현지통화와 문서통화 금액 차이 발생 (차이: 76,678)",환율 적용 기준 및 환차손익 처리 적정성 확인 필요
5000018004,1,USA1,2018,19,12,2018-06-19,1831440.99,1831440.99,벤더 거래,0.40170947,21,저위험,"현지통화와 문서통화 금액 차이 발생 (차이: 116,900)",환율 적용 기준 및 환차손익 처리 적정성 확인 필요
5000018005,1,USA1,2018,19,12,2018-06-18,1782627.36,1782627.36,벤더 거래,0.40164244,21,저위험,"현지통화와 문서통화 금액 차이 발생 (차이: 113,785)",환율 적용 기준 및 환차손익 처리 적정성 확인 필요
5000017960,1,USA1,2018,19,12,2018-06-08,1722414.9,1722414.9,벤더 거래,0.40156168,21,저위험,"현지통화와 문서통화 금액 차이 발생 (차이: 109,941)",환율 적용 기준 및 환차손익 처리 적정성 확인 필요
5000018011,1,USA1,2018,19,12,2018-06-20,1672464.37,1672464.37,벤더 거래,0.4014966,21,저위험,"현지통화와 문서통화 금액 차이 발생 (차이: 106,753)",환율 적용 기준 및 환차손익 처리 적정성 확인 필요
5000018012,1,USA1,2018,19,12,2018-06-18,1621996.71,1621996.71,벤더 거래,0.4014326,21,저위험,"현지통화와 문서통화 금액 차이 발생 (차이: 103,532)",환율 적용 기준 및 환차손익 처리 적정성 확인 필요
5000018003,1,USA1,2018,19,12,2018-06-13,1527692.44,1527692.44,벤더 거래,0.40070122,21,저위험,"현지통화와 문서통화 금액 차이 발생 (차이: 97,512)",환율 적용 기준 및 환차손익 처리 적정성 확인 필요
5000018010,1,USA1,2018,19,12,2018-06-05,1444287.78,1444287.78,벤더 거래,0.3997913,21,저위험,"현지통화와 문서통화 금액 차이 발생 (차이: 92,189)",환율 적용 기준 및 환차손익 처리 적정성 확인 필요
5000018016,1,USA1,2018,19,12,2018-07-19,1976050.52,1976050.52,벤더 거래,0.39936575,21,저위험,"현지통화와 문서통화 금액 차이 발생 (차이: 126,131)",환율 적용 기준 및 환차손익 처리 적정성 확인 필요
5000018019,1,USA1,2018,19,12,2018-07-02,1938533.07,1938533.07,벤더 거래,0.39899462,21,저위험,"현지통화와 문서통화 금액 차이 발생 (차이: 123,736)",환율 적용 기준 및 환차손익 처리 적정성 확인 필요
5000018009,1,USA1,2018,19,12,2018-07-30,1842328.65,1842328.65,벤더 거래,0.39803797,21,저위험,"현지통화와 문서통화 금액 차이 발생 (차이: 117,595)",환율 적용 기준 및 환차손익 처리 적정성 확인 필요
5000017959,1,USA1,2018,19,12,2018-07-04,1799913.9,1799913.9,벤더 거래,0.39761388,21,저위험,"현지통화와 문서통화 금액 차이 발생 (차이: 114,888)",환율 적용 기준 및 환차손익 처리 적정성 확인 필요
5000018013,1,USA1,2018,19,12,2018-06-20,1230884.8,1230884.8,벤더 거래,0.39739144,21,저위험,"현지통화와 문서통화 금액 차이 발생 (차이: 78,567)",환율 적용 기준 및 환차손익 처리 적정성 확인 필요
5000017977,1,USA1,2018,19,12,2018-06-05,1049384.57,1049384.57,벤더 거래,0.39525193,21,저위험,"현지통화와 문서통화 금액 차이 발생 (차이: 66,982)",환율 적용 기준 및 환차손익 처리 적정성 확인 필요
5000018006,1,USA1,2018,19,12,2018-07-26,1527087.62,1527087.62,벤더 거래,0.39496252,21,저위험,"현지통화와 문서통화 금액 차이 발생 (차이: 97,474)",환율 적용 기준 및 환차손익 처리 적정성 확인 필요
5000018018,1,USA1,2018,19,12,2018-07-10,1307006.78,1307006.78,벤더 거래,0.3925837,21,저위험,"현지통화와 문서통화 금액 차이 발생 (차이: 83,426)",환율 적용 기준 및 환차손익 처리 적정성 확인 필요
5000017955,1,USA1,2018,19,12,2018-06-04,767806.91,767806.91,벤더 거래,0.39169332,21,저위험,"현지통화와 문서통화 금액 차이 발생 (차이: 49,009)",환율 적용 기준 및 환차손익 처리 적정성 확인 필요
5000018007,1,USA1,2018,19,12,2018-07-20,1213187.74,1213187.74,벤더 거래,0.39150253,21,저위험,"현지통화와 문서통화 금액 차이 발생 (차이: 77,438)",환율 적용 기준 및 환차손익 처리 적정성 확인 필요
5000018014,1,USA1,2018,19,12,2018-07-20,1200176.75,1200176.75,벤더 거래,0.39135107,21,저위험,"현지통화와 문서통화 금액 차이 발생 (차이: 76,607)",환율 적용 기준 및 환차손익 처리 적정성 확인 필요
5000017974,1,USA1,2018,19,12,2018-06-25,723143.28,723143.28,벤더 거래,0.39109543,21,저위험,"현지통화와 문서통화 금액 차이 발생 (차이: 46,158)",환율 적용 기준 및 환차손익 처리 적정성 확인 필요
5000018002,1,USA1,2018,19,12,2018-07-03,1161775.5,1161775.5,벤더 거래,0.39090198,21,저위험,"현지통화와 문서통화 금액 차이 발생 (차이: 74,156)",환율 적용 기준 및 환차손익 처리 적정성 확인 필요
5000018008,1,USA1,2018,19,12,2018-07-12,1086381.89,1086381.89,벤더 거래,0.39001048,21,저위험,"현지통화와 문서통화 금액 차이 발생 (차이: 69,344)",환율 적용 기준 및 환차손익 처리 적정성 확인 필요
5000017953,1,USA1,2018,19,12,2018-06-11,638394.48,638394.48,벤더 거래,0.38993102,21,저위험,"현지통화와 문서통화 금액 차이 발생 (차이: 40,749)",환율 적용 기준 및 환차손익 처리 적정성 확인 필요
5000017954,1,USA1,2018,19,12,2018-07-05,1023861.78,1023861.78,벤더 거래,0.38935944,21,저위험,"현지통화와 문서통화 금액 차이 발생 (차이: 65,353)",환율 적용 기준 및 환차손익 처리 적정성 확인 필요
5000017975,1,USA1,2018,19,12,2018-06-13,579843.02,579843.02,벤더 거래,0.3891017,21,저위험,"현지통화와 문서통화 금액 차이 발생 (차이: 37,011)",환율 적용 기준 및 환차손익 처리 적정성 확인 필요
100000013,8,C003,2022,17,0,2022-03-28,26859.0,6517.5,벤더 없는 거래 유형,0.3880586,21,저위험,동일 문서유형 내 금액이 평균 대비 유의미한 이상 (z=3.0),유사 거래 대비 금액 적정성 검토 필요
5000017949,1,USA1,2018,19,12,2018-07-27,691923.08,691923.08,벤더 거래,0.38613334,21,저위험,"현지통화와 문서통화 금액 차이 발생 (차이: 44,165)",환율 적용 기준 및 환차손익 처리 적정성 확인 필요
100000066,2,C003,2022,17,0,2022-03-28,13224.0,6612.0,벤더 없는 거래 유형,0.36688244,21,저위험,동일 문서유형 내 금액이 평균 대비 유의미한 이상 (z=3.1),유사 거래 대비 금액 적정성 검토 필요
90000029,7,C004,2022,17,9,2022-01-31,44625.0,8925.0,벤더 없는 거래 유형,0.5794658,20,저위험,다중 피처 복합 패턴 — 원본 전표 검토 권고,"전표 전체 라인 및 관련 문서(PO, 청구서) 종합 검토 필요"
